ano,codigoOrgaoSuperior,orgaoSuperior,codigoOrgao,orgao,tipo_instituicao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,zscore_pago_entre_pares,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_atipico_entre_pares,flag_anomalia
2020,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,775418848.29,715280825.66,658797196.22,0.9224444662873234,0.8496017315968254,60138022.629999995,56483629.43999994,0.02443564360411865,0.08258526597784334,0.10624316735230951,1.6822198254883274,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,763940932.7,721470546.61,663777566.05,0.9444061912746359,0.86888598010321,42470386.09000003,57692980.56000006,0.007559792085600758,0.11421325459765987,0.13991538805436698,1.6275649649199284,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,805493684.42,766215889.17,708690353.95,0.9512376123988083,0.8798211179772271,39277795.25,57525535.21999991,0.06766240710313043,0.39943326698084836,0.4435702085064303,1.643975670102344,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,928590074.19,876126734.87,789458859.03,0.9435021536647769,0.8501693922570055,52463339.32000005,86667875.84000003,0.11396868128629611,0.9123560913305956,0.989645102874074,1.7058882539664453,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,1018141705.06,937484697.68,843383196.98,0.920780175314352,0.828355417314232,80657007.38,94101500.69999993,0.06830544408134998,1.2548042237444426,1.3542269051585767,1.6487003934463529,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,1188785477.16,1134695017.13,976626192.64,0.9544993936507185,0.8215327419486591,54090460.02999997,158068824.49000013,0.15798630579446993,2.1009678811138004,2.25508120112697,1.4770498644793777,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26406,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",Instituto/CEFET/Escola Técnica,26406,600086391.35,505815150.09,467435838.74,0.8429038841425477,0.778947574012503,94271241.26000005,38379311.349999964,-0.5213769175323517,-1.1326607987205641,-1.1875486759959941,1.1443485447501232,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,217010020.7,187311293.79,185445512.65,0.8631458270258577,0.8545481542825364,29698726.909999996,1865781.1399999857,,-1.43170140052138,-1.3951192350676502,-0.36671326137990773,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,246010556.24,215294353.1,206738627.41,0.8751427434275045,0.840364863076495,30716203.140000015,8555725.689999998,0.11482140740815594,-1.1635891762515347,-1.1132066514023915,-0.4428445304286837,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,269855974.72,244107655.91,239874541.22,0.9045849593038796,0.8888983891088257,25748318.810000032,4233114.689999998,0.16027925804250165,-0.7463583645573145,-0.6744999999999999,-0.46026330054990433,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,326343122.08,281393522.93,278678349.34,0.8622627654491183,0.8539427690824278,44949599.149999976,2715173.5900000334,0.16176709676084888,-0.257760269705668,-0.16075262548671157,-0.44246475471169533,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,328356527.52,297234552.04,276083825.04,0.9052189529623274,0.8408050454339877,31121975.47999996,21150727.0,-0.009310103587683138,-0.2904292187455665,-0.1951031212708842,-0.4639776739238781,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,348753209.6,314205178.32,290820141.87,0.9009384563954992,0.833885205539912,34548031.28000003,23385036.449999988,0.05337624117553763,-0.10487690630236571,0.0,-0.4778087480747045,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,379789071.37,316460169.81,294494690.78,0.8332524384349559,0.7754164429157465,63328901.56,21965479.03000003,0.012635125223350308,-0.05860882891900659,0.04864960287390344,-0.47540645788547226,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,386039700.59,353358451.24,320617463.19,0.9153422580629611,0.8305297685704021,32681249.349999964,32740988.050000012,0.08870371258921894,0.270316022793954,0.3945049812724113,-0.36924950345434593,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,387744225.19,367175377.29,337088320.65,0.9469525358116656,0.8693574236594293,20568847.899999976,30087056.640000045,0.051372302981011586,0.4777088011172023,0.6125727479691611,-0.38611458844121765,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,426109664.17,399434980.58,365789143.78,0.9373994869561139,0.8584389760145532,26674683.590000033,33645836.80000001,0.08514333298364307,0.8390951748108798,0.992560518339771,-0.40475070136545893,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,465042881.99,438325170.7,395961653.07,0.942547854564142,0.8514519163815832,26717711.29000002,42363517.629999995,0.08248607101403471,1.2190122826987855,1.392032842867267,-0.40118653479807065,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,543384675.66,506160569.05,469183309.85,0.9314958476427639,0.8634459727450461,37224106.609999955,36977259.19999999,0.1849210806457957,2.1409826700884134,2.3614591891657284,-0.3931064873672443,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26407,"Instituto Federal de Educação, Ciência e Tecnologia Goiano",Instituto/CEFET/Escola Técnica,26407,392782678.14,238449528.79,228165655.18,0.6070775063685704,0.580895410817161,154333149.35,10283873.609999985,-0.5136961388227012,-0.8937907865063961,-0.8295211114054261,-0.5324559139221084,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,389467915.98,334267669.56,324539700.42,0.8582675384669307,0.8332899504786572,55200246.42000002,9727969.139999986,,-1.4741211343062468,-1.7557304532814226,1.046553519147409,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,429378550.38,397167809.54,382757202.58,0.9249828832588552,0.8914213396110725,32210740.839999974,14410606.960000038,0.17938483977355713,-1.151364584954515,-1.3544546940216269,1.06299022745796,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,502627112.84,472563672.89,470400639.09,0.9401873890564076,0.9358839327868519,30063439.949999988,2163033.800000012,0.22897919600005867,-0.6654713038660844,-0.75035480610421,1.2221189343265437,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,580406393.87,544855271.08,541883796.19,0.9387478787872162,0.9336282334466697,35551122.78999996,2971474.8899999857,0.15196228737759743,-0.2691702557902735,-0.25764287111332174,1.2771167657750535,False,False,False,False,False,False,False,False
2018,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,616636180.67,580190731.58,539671152.69,0.9408963498534898,0.8751856761042236,36445449.089999914,40519578.889999986,-0.004083243521133428,-0.28143710260625066,-0.272893958286275,1.2613827478674742,False,False,False,False,False,False,False,False
2019,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,672015032.3,641017747.28,594931992.62,0.9538741195804646,0.885295661592301,30997285.01999998,46085754.65999997,0.10239724627590596,0.02492777648228886,0.10800241612878261,1.3685168626999893,False,False,False,False,False,False,False,False
2020,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,656549891.89,622906366.0,579262890.39,0.9487570917220763,0.8822831250835864,33643525.889999986,43643475.610000014,-0.026337635938849746,-0.061941381065818736,0.0,1.2111681414450477,False,False,False,False,False,False,False,False
2021,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,684351095.85,640801789.83,582828706.34,0.9363640881353313,0.8516516008732274,43549306.01999998,57973083.49000001,0.006155781786054471,-0.04217257599956264,0.024578098503512988,1.1565316107503387,False,False,False,False,False,False,False,False
2022,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,725917514.32,679472745.61,627421763.63,0.9360192200989847,0.8643155058984001,46444768.71000004,52050981.98000002,0.07651142918136578,0.20505035116087814,0.33194465079188956,1.19999916096143,False,False,False,False,False,False,False,False
2023,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,906223957.19,816236681.35,729411488.0,0.9007008420754725,0.8048909788941616,89987275.84000003,86825193.35000002,0.16255369239971862,0.7704791360738213,1.0349291926362227,1.406744095440976,False,False,False,False,False,False,False,False
2024,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,978243302.43,911226767.21,811826810.7,0.9314929782258382,0.8298823091181775,67016535.21999991,99399956.50999999,0.11298879172574816,1.2273878693831977,1.6029932621009926,1.5041230376652563,False,False,False,False,False,False,False,False
2025,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,1185969622.33,1121245832.6,1009321217.98,0.9454254236269212,0.8510514932052392,64723789.73000002,111924614.61999989,0.24327160014549132,2.322292512230526,2.964262902509855,1.5975458087267453,False,False,False,False,False,False,False,False
2026,26000,Ministério da Educação,26408,"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão",Instituto/CEFET/Escola Técnica,26408,1066448956.49,540835940.47,481405732.81,0.5071372025624664,0.4514100087775876,525613016.02,59430207.660000026,-0.5230401142527659,-0.60445930674196,-0.6745,1.2422495047244388,False,False,False,False,False,False,False,False
2014,26000,Ministério da Educação,26409,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais",Instituto/CEFET/Escola Técnica,26409,303298470.27,241518610.88,241433929.46,0.7963067227638742,0.7960275211578633,61779859.389999986,84681.41999998689,,-1.56981338402086,-1.6784765390983012,0.2021571626145901,False,False,False,False,False,False,False,False
2015,26000,Ministério da Educação,26409,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais",Instituto/CEFET/Escola Técnica,26409,321005069.83,275976931.16,271703984.35,0.8597276401464742,0.846416489602145,45028138.66999996,4272946.810000002,0.12537614310342837,-1.2267579815595249,-1.2919397013608447,0.11293256550725504,False,False,False,False,False,False,False,False
2016,26000,Ministério da Educação,26409,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais",Instituto/CEFET/Escola Técnica,26409,370786207.38,306957492.3,305129130.4,0.8278557459539341,0.8229247051988873,63828715.07999998,1828361.9000000358,0.12302044863259276,-0.8479454233338789,-0.8651135756061845,0.015965476126403307,False,False,False,False,False,False,False,False
2017,26000,Ministério da Educação,26409,"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais",Instituto/CEFET/Escola Técnica,26409,380420884.41,352757839.87,352622297.55,0.9272830549697527,0.926926759283699,27663044.54000002,135542.31999999285,0.15564940354183898,-0.3096977184646954,-0.2586442873604554,0.04062800957372292,False,False,False,False,False,False,False,False
