ano,codigoFuncao,funcao,codigoSubfuncao,subfuncao,codigoPrograma,programa,codigoAcao,acao,chave_serie,empenhado,liquidado,pago,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,variacao_pago_aa,zscore_pago,zscore_robusto_pago,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,flag_anomalia,empenhado_real,liquidado_real,pago_real
2023,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H75,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE PICOS,1073-1H75,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H75,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE PICOS,1073-1H75,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H77,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GARANHUNS,1073-1H77,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H77,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GARANHUNS,1073-1H77,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H77,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GARANHUNS,1073-1H77,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H77,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GARANHUNS,1073-1H77,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H78,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE SERRA TALHADA,1073-1H78,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H78,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE SERRA TALHADA,1073-1H78,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H78,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE SERRA TALHADA,1073-1H78,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H79,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE NOVA IGUACU,1073-1H79,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H79,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE NOVA IGUACU,1073-1H79,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H79,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE NOVA IGUACU,1073-1H79,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H79,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE NOVA IGUACU,1073-1H79,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H79,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE NOVA IGUACU,1073-1H79,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H79,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE NOVA IGUACU,1073-1H79,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H80,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE SOROCABA,1073-1H80,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H81,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE ITABAIANA,1073-1H81,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H81,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE ITABAIANA,1073-1H81,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H81,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE ITABAIANA,1073-1H81,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H85,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GUARULHOS,1073-1H85,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H85,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GUARULHOS,1073-1H85,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H85,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE GUARULHOS,1073-1H85,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H92,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE ALEGRE,1073-1H92,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H93,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE MARABA,1073-1H93,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H93,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE MARABA,1073-1H93,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H94,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE CASTANHAL,1073-1H94,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,1H94,EXPANSAO DO ENSINO SUPERIOR - CAMPUS DE CASTANHAL,1073-1H94,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,2E14,REFORMA E MODERNIZACAO DE INFRA-ESTRUTURA FISICA DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,2E14,REFORMA E MODERNIZAÇÃO DE INFRA-ESTRUTURA FÍSICA DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,2E14,REFORMA E MODERNIZACAO DE INFRA-ESTRUTURA FISICA DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,2E14,REFORMA E MODERNIZAÇÃO DE INFRA-ESTRUTURA FÍSICA DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,2E14,REFORMA E MODERNIZACAO DE INFRA-ESTRUTURA FISICA DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,2E14,REFORMA E MODERNIZAÇÃO DE INFRA-ESTRUTURA FÍSICA DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,2E14,REFORMA E MODERNIZAÇÃO DE INFRA-ESTRUTURA FÍSICA DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,2E14,REFORMA E MODERNIZAÇÃO DE INFRA-ESTRUTURA FÍSICA DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,2E14,REFORMA E MODERNIZACAO DE INFRA-ESTRUTURA FISICA DAS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,2E14,REFORMA E MODERNIZAÇÃO DE INFRA-ESTRUTURA FÍSICA DAS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR,1073-2E14,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4002,ASSISTENCIA AO ESTUDANTE DE ENSINO SUPERIOR,1073-4002,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4004,SERVIÇOS À COMUNIDADE POR MEIO DA EXTENSÃO UNIVERSITÁRIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4004,SERVIÇOS À COMUNIDADE POR MEIO DA EXTENSÃO UNIVERSITÁRIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4004,SERVICOS A COMUNIDADE POR MEIO DA EXTENSAO UNIVERSITARIA,1073-4004,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4005,APOIO A RESIDENCIA EM SAUDE,1073-4005,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4005,APOIO A RESIDENCIA EM SAUDE,1073-4005,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4005,APOIO A RESIDENCIA EM SAUDE,1073-4005,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4008,ACERVO BIBLIOGRAFICO DESTINADO AS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4008,ACERVO BIBLIOGRÁFICO DESTINADO ÀS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4008,ACERVO BIBLIOGRAFICO DESTINADO AS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4008,ACERVO BIBLIOGRÁFICO DESTINADO ÀS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4008,ACERVO BIBLIOGRAFICO DESTINADO AS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4008,ACERVO BIBLIOGRÁFICO DESTINADO ÀS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4008,ACERVO BIBLIOGRAFICO DESTINADO AS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4008,ACERVO BIBLIOGRÁFICO DESTINADO ÀS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4008,ACERVO BIBLIOGRAFICO DESTINADO AS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4008,ACERVO BIBLIOGRÁFICO DESTINADO ÀS INSTITUIÇÕES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4008,ACERVO BIBLIOGRAFICO DESTINADO AS INSTITUICOES FEDERAIS DE ENSINO SUPERIOR E HOSPITAIS DE ENSINO,1073-4008,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUAÇÃO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2015,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUAÇÃO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2016,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITÁRIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUAÇÃO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2017,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2018,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2019,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2020,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2021,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2022,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2023,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2024,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2025,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2026,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4009,FUNCIONAMENTO DE CURSOS DE GRADUACAO,1073-4009,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
2014,12,Educação,364,Ensino superior,1073,BRASIL UNIVERSITARIO,4413,TREINAMENTO ESPECIAL PARA ALUNOS DE GRADUACAO DE ENTIDADES DE ENSINO SUPERIOR (PET),1073-4413,0.0,0.0,0.0,,,0.0,0.0,,,,False,False,False,False,False,False,False,0.0,0.0,0.0
